from	to
000289361600007	A1985AJS8300023
000285804100012	A1985AJS8300023
000284855000007	A1985AJS8300023
000283911100007	A1985AJS8300023
000274540800005	A1985AJS8300023
000246254400024	A1985AJS8300023
000241267200004	A1985AJS8300023
000239622200010	A1985AJS8300023
000237018700011	A1985AJS8300023
000209508500004	A1985AJS8300023
000185539100005	A1985AJS8300023
000174428200006	A1985AJS8300023
000209507500006	A1985AJS8300023
000172723500011	A1985AJS8300023
000172284700001	A1985AJS8300023
000171511100008	A1985AJS8300023
000168759100007	A1985AJS8300023
000167118700001	A1985AJS8300023
000087535600007	A1985AJS8300023
000085539700004	A1985AJS8300023
000086176900003	A1985AJS8300023
000081753900002	A1985AJS8300023
000079462000004	A1985AJS8300023
000078005100004	A1985AJS8300023
000075615000002	A1985AJS8300023
000071496200001	A1985AJS8300023
A1997WR34900006	A1985AJS8300023
A1996VE97500001	A1985AJS8300023
A1995TF50500005	A1985AJS8300023
A1995RA46800020	A1985AJS8300023
A1995QK44900014	A1985AJS8300023
A1995QG59800011	A1985AJS8300023
A1994PX66800003	A1985AJS8300023
A1994PJ22000003	A1985AJS8300023
A1993MB68100006	A1985AJS8300023
A1993LZ00500002	A1985AJS8300023
A1993LV00100016	A1985AJS8300023
A1993NK41500007	A1985AJS8300023
A1992HK11800005	A1985AJS8300023
A1992HG96300014	A1985AJS8300023
A1992HC29000011	A1985AJS8300023
A1992HC29000015	A1985AJS8300023
A1991GV50400001	A1985AJS8300023
A1991HB80700001	A1985AJS8300023
A1991FP93600004	A1985AJS8300023
A1991EY04800005	A1985AJS8300023
A1990EH76200016	A1985AJS8300023
A1990DU32800001	A1985AJS8300023
A1990DT98600012	A1985AJS8300023
A1990DD15600004	A1985AJS8300023
A1990FC37300003	A1985AJS8300023
A1989CD04800005	A1985AJS8300023
A1989U599100003	A1985AJS8300023
A1989U599100005	A1985AJS8300023
A1989T615800012	A1985AJS8300023
A1988Q272700002	A1985AJS8300023
A1988M791800017	A1985AJS8300023
A1988AG58700008	A1985AJS8300023
A1987Q320800009	A1985AJS8300023
A1987J614200020	A1985AJS8300023
A1987F872200019	A1985AJS8300023
000595482500002	A1996UE80100005
000591887400001	A1996UE80100005
000565493700001	A1996UE80100005
000561934100001	A1996UE80100005
000556860200001	A1996UE80100005
000558235600001	A1996UE80100005
000551733700001	A1996UE80100005
000536120800021	A1996UE80100005
000544303600001	A1996UE80100005
000543273100002	A1996UE80100005
000542724900001	A1996UE80100005
000540293300008	A1996UE80100005
000532720900001	A1996UE80100005
000530397900001	A1996UE80100005
000530182500003	A1996UE80100005
000531016100031	A1996UE80100005
000525395400001	A1996UE80100005
000551207000001	A1996UE80100005
000517868200001	A1996UE80100005
000510045000007	A1996UE80100005
000516539500008	A1996UE80100005
000510298100002	A1996UE80100005
000509884600004	A1996UE80100005
000506194400018	A1996UE80100005
000509295100008	A1996UE80100005
000500833800010	A1996UE80100005
000505869300003	A1996UE80100005
000502694600004	A1996UE80100005
000498332400001	A1996UE80100005
000494916100001	A1996UE80100005
000485278700002	A1996UE80100005
000496428500001	A1996UE80100005
000532631800009	A1996UE80100005
000532565700048	A1996UE80100005
000486205400003	A1996UE80100005
000485335200002	A1996UE80100005
000483136800001	A1996UE80100005
000472116900010	A1996UE80100005
000487305200010	A1996UE80100005
000474693200004	A1996UE80100005
000470874500002	A1996UE80100005
000466820500002	A1996UE80100005
000469397100001	A1996UE80100005
000474323600006	A1996UE80100005
000463918700001	A1996UE80100005
000458939900043	A1996UE80100005
000463852400003	A1996UE80100005
000460297600012	A1996UE80100005
000478766300005	A1996UE80100005
000463301800001	A1996UE80100005
000461240700010	A1996UE80100005
000460021500001	A1996UE80100005
000459795600005	A1996UE80100005
000459386500003	A1996UE80100005
000455379700004	A1996UE80100005
000458882300015	A1996UE80100005
000588272000007	A1996UE80100005
000518632600040	A1996UE80100005
000478568200005	A1996UE80100005
000474467907071	A1996UE80100005
000474467907014	A1996UE80100005
000469410800008	A1996UE80100005
000469809200003	A1996UE80100005
000459111400160	A1996UE80100005
000458326200001	A1996UE80100005
000454898200006	A1996UE80100005
000451483500018	A1996UE80100005
000449116100002	A1996UE80100005
000451450400016	A1996UE80100005
000449331200006	A1996UE80100005
000448093100004	A1996UE80100005
000448093100014	A1996UE80100005
000446343100013	A1996UE80100005
000463265100002	A1996UE80100005
000447638200014	A1996UE80100005
000448259300024	A1996UE80100005
000443210500010	A1996UE80100005
000447112200001	A1996UE80100005
000444108200009	A1996UE80100005
000443388900030	A1996UE80100005
000439676900007	A1996UE80100005
000431309500006	A1996UE80100005
000430848700012	A1996UE80100005
000432109200010	A1996UE80100005
000435681300007	A1996UE80100005
000433971200003	A1996UE80100005
000433000100006	A1996UE80100005
000433604800001	A1996UE80100005
000430477200003	A1996UE80100005
000429155900004	A1996UE80100005
000445568900006	A1996UE80100005
000434117700003	A1996UE80100005
000429165200009	A1996UE80100005
000427488400005	A1996UE80100005
000464906100077	A1996UE80100005
000460112100005	A1996UE80100005
000456076600001	A1996UE80100005
000419385100005	A1996UE80100005
000444993600005	A1996UE80100005
000444094200004	A1996UE80100005
000443538300004	A1996UE80100005
000430160700005	A1996UE80100005
000419578300008	A1996UE80100005
000417927500010	A1996UE80100005
000415230800005	A1996UE80100005
000405049600017	A1996UE80100005
000423046900010	A1996UE80100005
000401688400009	A1996UE80100005
000404963200002	A1996UE80100005
000404323800004	A1996UE80100005
000404002500001	A1996UE80100005
000401595400026	A1996UE80100005
000400900600001	A1996UE80100005
000399744600002	A1996UE80100005
000397366500031	A1996UE80100005
000400287600005	A1996UE80100005
000399544800006	A1996UE80100005
000396305100007	A1996UE80100005
000404547900001	A1996UE80100005
000397244600001	A1996UE80100005
000540036100006	A1996UE80100005
000395557100009	A1996UE80100005
000394215500006	A1996UE80100005
000391857100026	A1996UE80100005
000410092400006	A1996UE80100005
000414524900008	A1996UE80100005
000411087400002	A1996UE80100005
000411094800005	A1996UE80100005
000395628300003	A1996UE80100005
000449485000011	A1996UE80100005
000389670000002	A1996UE80100005
000388047000003	A1996UE80100005
000388124400001	A1996UE80100005
000390353600002	A1996UE80100005
000388934700001	A1996UE80100005
000386726200004	A1996UE80100005
000383307600001	A1996UE80100005
000383294300004	A1996UE80100005
000380116000009	A1996UE80100005
000379784700009	A1996UE80100005
000379503500002	A1996UE80100005
000379516200013	A1996UE80100005
000375811900040	A1996UE80100005
000376885100003	A1996UE80100005
000378545200001	A1996UE80100005
000377843300028	A1996UE80100005
000377831400003	A1996UE80100005
000371936800004	A1996UE80100005
000373925700003	A1996UE80100005
000367815600038	A1996UE80100005
000391033400002	A1996UE80100005
000381356100005	A1996UE80100005
000375293200001	A1996UE80100005
000372533700007	A1996UE80100005
000431822500002	A1996UE80100005
000418801500008	A1996UE80100005
000369590600001	A1996UE80100005
000368292600003	A1996UE80100005
000363804200019	A1996UE80100005
000360693300008	A1996UE80100005
000363253600006	A1996UE80100005
000362172800006	A1996UE80100005
000359882300003	A1996UE80100005
000357359900002	A1996UE80100005
000356361700014	A1996UE80100005
000356014600002	A1996UE80100005
000352820500005	A1996UE80100005
000349677600004	A1996UE80100005
000348898200001	A1996UE80100005
000421771100008	A1996UE80100005
000350553700022	A1996UE80100005
000348496300018	A1996UE80100005
000214691000001	A1996UE80100005
000387141000016	A1996UE80100005
000368743200004	A1996UE80100005
000367711000056	A1996UE80100005
000363127100012	A1996UE80100005
000347730600001	A1996UE80100005
000210589900008	A1996UE80100005
000345257500002	A1996UE80100005
000310651000010	A1996UE80100005
000308881600007	A1996UE80100005
000308401800014	A1996UE80100005
000307911200002	A1996UE80100005
000306615600008	A1996UE80100005
000305360200001	A1996UE80100005
000303075000017	A1996UE80100005
000302483400002	A1996UE80100005
000301685800010	A1996UE80100005
000299158300003	A1996UE80100005
000299909400006	A1996UE80100005
000306275600009	A1996UE80100005
000306080800003	A1996UE80100005
000303040300003	A1996UE80100005
000300124000010	A1996UE80100005
000298935900048	A1996UE80100005
000208864000274	A1996UE80100005
000296969900001	A1996UE80100005
000295196400004	A1996UE80100005
000297844600003	A1996UE80100005
000293687800006	A1996UE80100005
000291996200004	A1996UE80100005
000292430700003	A1996UE80100005
000208992300006	A1996UE80100005
000291711300005	A1996UE80100005
000291038600010	A1996UE80100005
000291065600005	A1996UE80100005
000289020300004	A1996UE80100005
000285804100012	A1996UE80100005
000292860100004	A1996UE80100005
000352541500013	A1996UE80100005
000208761800010	A1996UE80100005
000286993400003	A1996UE80100005
000283988400015	A1996UE80100005
000283911100007	A1996UE80100005
000281608700004	A1996UE80100005
000281876200012	A1996UE80100005
000285454700002	A1996UE80100005
000281099600013	A1996UE80100005
000278906800009	A1996UE80100005
000277218000008	A1996UE80100005
000274848000009	A1996UE80100005
000278146400003	A1996UE80100005
000298171700003	A1996UE80100005
000273460300001	A1996UE80100005
000326273200008	A1996UE80100005
000277567500005	A1996UE80100005
000333349200019	A1996UE80100005
000276085600002	A1996UE80100005
000300005000007	A1996UE80100005
000273150000003	A1996UE80100005
000209351100005	A1996UE80100005
000272320100010	A1996UE80100005
000271245500004	A1996UE80100005
000268946100003	A1996UE80100005
000268020500002	A1996UE80100005
000267904100002	A1996UE80100005
000265885800002	A1996UE80100005
000266065700008	A1996UE80100005
000264489400007	A1996UE80100005
000264401800003	A1996UE80100005
000269971800005	A1996UE80100005
000264654400002	A1996UE80100005
000279132400016	A1996UE80100005
000261066300005	A1996UE80100005
000257845500011	A1996UE80100005
000257785000004	A1996UE80100005
000257185100007	A1996UE80100005
000255495100003	A1996UE80100005
000254627700057	A1996UE80100005
000267620600005	A1996UE80100005
000251587800008	A1996UE80100005
000290208200006	A1996UE80100005
000305337900004	A1996UE80100005
000325803100010	A1996UE80100005
000250465900005	A1996UE80100005
000249754300001	A1996UE80100005
000249923800004	A1996UE80100005
000252245400009	A1996UE80100005
000248226300006	A1996UE80100005
000245408000012	A1996UE80100005
000244903600011	A1996UE80100005
000244629500003	A1996UE80100005
000241945700004	A1996UE80100005
000297330300012	A1996UE80100005
000297330300022	A1996UE80100005
000250292500002	A1996UE80100005
000243347100005	A1996UE80100005
000242636700008	A1996UE80100005
000242866500011	A1996UE80100005
000241366900006	A1996UE80100005
000240413800006	A1996UE80100005
000250283800003	A1996UE80100005
000237018700011	A1996UE80100005
000236713400012	A1996UE80100005
000235534400015	A1996UE80100005
000236440700005	A1996UE80100005
000233997800003	A1996UE80100005
000229488200002	A1996UE80100005
000228616500002	A1996UE80100005
000228855800005	A1996UE80100005
000225232000006	A1996UE80100005
000225045700003	A1996UE80100005
000225045700009	A1996UE80100005
000224717400002	A1996UE80100005
000223704400004	A1996UE80100005
000222984200009	A1996UE80100005
000220818900005	A1996UE80100005
000183738400004	A1996UE80100005
000184112000007	A1996UE80100005
000183634700025	A1996UE80100005
000183037600001	A1996UE80100005
000181300300003	A1996UE80100005
000181289800007	A1996UE80100005
000187491300015	A1996UE80100005
000179365600002	A1996UE80100005
000178792900015	A1996UE80100005
000178738800013	A1996UE80100005
000177766700007	A1996UE80100005
000173263500002	A1996UE80100005
000172912300002	A1996UE80100005
000170823800008	A1996UE80100005
000168953500004	A1996UE80100005
000170976800002	A1996UE80100005
000170180900003	A1996UE80100005
000168241500004	A1996UE80100005
000166317500003	A1996UE80100005
000166067500003	A1996UE80100005
000087535600007	A1996UE80100005
000087485500008	A1996UE80100005
000085539700004	A1996UE80100005
000086227900006	A1996UE80100005
000080676300001	A1996UE80100005
000081823600005	A1996UE80100005
000079342400001	A1996UE80100005
000081398000008	A1996UE80100005
000077512100009	A1996UE80100005
000075615000002	A1996UE80100005
000075015100004	A1996UE80100005
000079267600006	A1996UE80100005
A1997XU35200005	A1996UE80100005
A1997XU35200006	A1996UE80100005
A1997XU35200007	A1996UE80100005
A1997XU35200008	A1996UE80100005
A1997YD99700008	A1996UE80100005
000570682200001	A1987F642800015
000550535800001	A1987F642800015
000546511600004	A1987F642800015
000525794200024	A1987F642800015
000549156700001	A1987F642800015
000500011000001	A1987F642800015
000498747200001	A1987F642800015
000471694700006	A1987F642800015
000482122700003	A1987F642800015
000470763500020	A1987F642800015
000469293100001	A1987F642800015
000475772800015	A1987F642800015
000472542500009	A1987F642800015
000458591400008	A1987F642800015
000494226000004	A1987F642800015
000451497700006	A1987F642800015
000427993800006	A1987F642800015
000462291100003	A1987F642800015
000418423000006	A1987F642800015
000417434300014	A1987F642800015
000406614300009	A1987F642800015
000403739100011	A1987F642800015
000401240000017	A1987F642800015
000394215500007	A1987F642800015
000407309700007	A1987F642800015
000449142200016	A1987F642800015
000387910900008	A1987F642800015
000381664700001	A1987F642800015
000383099500012	A1987F642800015
000374256700009	A1987F642800015
000387287100011	A1987F642800015
000361235100001	A1987F642800015
000359919900072	A1987F642800015
000359882300003	A1987F642800015
000360075000016	A1987F642800015
000366180100013	A1987F642800015
000355183700005	A1987F642800015
000349687300004	A1987F642800015
000387141000016	A1987F642800015
000210589900008	A1987F642800015
000347599800012	A1987F642800015
000342261100026	A1987F642800015
000338946800001	A1987F642800015
000336888700009	A1987F642800015
000410618600002	A1987F642800015
000331683900004	A1987F642800015
000331706300024	A1987F642800015
000319055700005	A1987F642800015
000323772000009	A1987F642800015
000328277900011	A1987F642800015
000303991100001	A1987F642800015
000302483400003	A1987F642800015
000301639600037	A1987F642800015
000324412800242	A1987F642800015
000312281500002	A1987F642800015
000311979700001	A1987F642800015
000298095800014	A1987F642800015
000293251800005	A1987F642800015
000291124600005	A1987F642800015
000208759900003	A1987F642800015
000208760000005	A1987F642800015
000292711700011	A1987F642800015
000294755800001	A1987F642800015
000277487100006	A1987F642800015
000277073600001	A1987F642800015
000265212300001	A1987F642800015
000264847200003	A1987F642800015
000260985200012	A1987F642800015
000262418400003	A1987F642800015
000258445900005	A1987F642800015
000266248300002	A1987F642800015
000249319800002	A1987F642800015
000247806200008	A1987F642800015
000247902500005	A1987F642800015
000243347100005	A1987F642800015
000240887700008	A1987F642800015
000237734900009	A1987F642800015
000234574000003	A1987F642800015
000245982800004	A1987F642800015
000224179800001	A1987F642800015
000221441800002	A1987F642800015
000223609700002	A1987F642800015
000187223700012	A1987F642800015
000184808600008	A1987F642800015
000185016500002	A1987F642800015
000182931600008	A1987F642800015
000182634600018	A1987F642800015
000175943900001	A1987F642800015
000175692000016	A1987F642800015
000175046100008	A1987F642800015
000172701200003	A1987F642800015
000223929900001	A1987F642800015
